Transaction_ID,Name,Platform,Publisher,Developer,Genre,Release_Date,Selling_Price,Discount,Region_Sales,Sales_Date,Rating
00b8f488,Battlefield,Nintendo Switch,Nintendo,Blizzard Entertainment,Role Playing,2024-02-20,34.35,5,Asia,2020-10-25,4
52659684,FIFA,XBox One,Electronic Arts,Epic Games,Simulation,2023-07-21,26.14,18,Asia,2023-01-14,3
6f8c7d51,Super Mario,PS4,Electronic Arts,Rockstar North,Strategy,2019-03-07,36.73,9,Europe,2019-07-30,7
f99fcd61,Counter-Strike,PC,Rockstar Games,Game Freak,Simulation,2021-09-30,55.43,38,America,2020-03-25,5
9da560d3,Minecraft,PC,Blizzard Entertainment,Game Freak,Simulation,2020-11-22,33.97,19,Asia,2023-06-05,5
c6c217db,Super Mario,PS5,Blizzard Entertainment,Infinity Ward,Sports,2020-04-07,23.35,12,America,2020-10-17,8
2c042a70,Counter-Strike,Mobile,Valve,Game Freak,Sports,2019-06-10,52.38,1,Europe,2020-03-31,9
6cf3bde9,Pokemon,PS5,Electronic Arts,Infinity Ward,Role Playing,2022-11-27,25.35,2,Asia,2023-12-26,10
4ab4e02f,League of Legends,XBox One,Rockstar Games,Game Freak,First Person Shooter,2022-12-23,46.16,1,Asia,2021-08-21,4
b0241148,The Legend of Zelda,PS4,Electronic Arts,Infinity Ward,First Person Shooter,2023-12-23,42.91,47,America,2023-09-22,8
c8852cf1,Grand Theft Auto,PC,Epic Games,Blizzard Entertainment,Simulation,2022-06-17,57.1,15,America,2020-12-14,9
a5829484,Fortnite,PS4,Nintendo,Game Freak,Role Playing,2023-02-08,26.04,29,America,2021-05-29,6
53f72acf,Madden NFL,XBox One,Epic Games,Valve,First Person Shooter,2023-06-05,31.43,21,Europe,2022-03-26,10
1acd3560,Grand Theft Auto,PS4,Nintendo,Nintendo EAD,Strategy,2021-07-31,22.85,49,Europe,2021-01-22,6
a20a4162,Pokemon,PS4,Valve,Ubisoft Montreal,Sports,2023-03-17,56.96,15,America,2021-11-13,5
a477d942,Madden NFL,PS4,Blizzard Entertainment,Infinity Ward,First Person Shooter,2021-02-09,58.2,36,America,2022-08-06,2
8c40c757,Battlefield,XBox One,Electronic Arts,Respawn Entertainment,Sports,2021-05-15,50.74,48,Europe,2023-02-28,8
f504a108,Pokemon,XBox One,Nintendo,EA Sports,Sports,2020-06-08,28.73,34,America,2023-08-07,7
c2a2f2c0,Battlefield,XBox One,Blizzard Entertainment,Epic Games,Simulation,2021-03-18,26.07,36,America,2022-10-13,1
edf9728b,Call of Duty,PC,Ubisoft,Respawn Entertainment,First Person Shooter,2022-07-28,32.71,44,Asia,2023-03-24,10
fc412f45,League of Legends,Nintendo Switch,Microsoft,Valve,Sports,2024-01-22,50.3,9,Asia,2024-01-24,1
9cb5d4dc,Fortnite,Mobile,Valve,Blizzard Entertainment,Simulation,2022-04-16,48.05,15,Asia,2023-03-28,10
e2c9886b,Assassin's Creed,Mobile,Valve,EA Sports,First Person Shooter,2024-02-07,36.09,44,Europe,2020-10-25,4
155c96ac,Call of Duty,Mobile,Microsoft,Game Freak,Role Playing,2020-12-02,37.44,44,Europe,2021-08-27,8
e36085b7,FIFA,PS4,Blizzard Entertainment,Rockstar North,First Person Shooter,2021-11-21,38.53,4,Europe,2023-10-23,2
57954154,Battlefield,PS5,Epic Games,Epic Games,Strategy,2020-09-27,48.81,13,Asia,2021-07-22,7
5916c98d,Fortnite,PS5,Ubisoft,Epic Games,Strategy,2020-11-11,26.17,9,America,2020-01-14,5
b5474478,Battlefield,Nintendo Switch,Valve,Epic Games,Strategy,2022-12-29,36.34,16,Asia,2022-02-13,6
54d2a359,Super Mario,PS4,Blizzard Entertainment,Game Freak,First Person Shooter,2022-11-18,53.07,27,America,2020-07-28,9
2c6bc036,Madden NFL,PS4,Ubisoft,Rockstar North,Strategy,2022-05-30,48.91,22,America,2019-08-08,2
4b3aea1c,Minecraft,PS4,Nintendo,Nintendo EAD,Role Playing,2022-12-12,46.56,38,America,2024-02-01,1
cd683cca,The Legend of Zelda,XBox One,Microsoft,Rockstar North,Simulation,2023-02-09,58.16,42,Asia,2021-02-02,5
57d80282,Call of Duty,Mobile,Rockstar Games,Rockstar North,Simulation,2022-12-04,21.71,40,Europe,2021-02-03,6
a8f2d5cc,The Legend of Zelda,PC,Ubisoft,Respawn Entertainment,Strategy,2024-02-08,35.08,32,Asia,2019-06-07,8
13412cb2,Battlefield,XBox One,Electronic Arts,Infinity Ward,Strategy,2019-09-27,33.41,24,America,2019-10-05,4
772285e5,League of Legends,PS4,Electronic Arts,Nintendo EAD,Sports,2022-04-25,30.37,24,Asia,2021-09-27,5
43570d9f,FIFA,Nintendo Switch,Microsoft,EA Sports,First Person Shooter,2022-08-19,40.57,39,America,2022-02-20,7
16762173,FIFA,PS4,Ubisoft,Infinity Ward,Strategy,2023-03-24,45.85,13,America,2021-05-08,7
7f8f19a4,World of Warcraft,PS4,Ubisoft,Rockstar North,First Person Shooter,2023-03-01,42.05,8,America,2020-02-22,10
cb52bd5e,Assassin's Creed,PC,Nintendo,Valve,Sports,2019-05-14,23.88,30,Asia,2019-04-19,5
cc431d18,Super Mario,PS4,Rockstar Games,Game Freak,Role Playing,2019-10-13,28.19,48,America,2022-10-11,5
2f4d62be,FIFA,XBox One,Activision,Respawn Entertainment,Sports,2019-09-28,24.28,34,America,2020-01-04,8
360f0d2b,Madden NFL,PS5,Electronic Arts,Blizzard Entertainment,Strategy,2022-01-02,46.19,45,Asia,2023-01-09,4
734f0077,Pokemon,PC,Activision,Infinity Ward,Simulation,2019-03-08,50.41,16,America,2019-11-13,4
5644c509,Madden NFL,Mobile,Electronic Arts,Valve,Sports,2021-03-13,21.62,6,Europe,2023-04-16,9
61b7ef95,Grand Theft Auto,PC,Ubisoft,Nintendo EAD,First Person Shooter,2020-12-10,30.9,31,America,2023-07-28,8
e88fd14c,Grand Theft Auto,PC,Activision,Infinity Ward,First Person Shooter,2021-04-21,41.38,42,Europe,2023-09-23,9
62d84575,Counter-Strike,PS4,Rockstar Games,Epic Games,First Person Shooter,2019-10-21,54.04,35,Europe,2022-02-16,1
75438110,Assassin's Creed,PC,Blizzard Entertainment,Epic Games,Sports,2021-06-25,48.17,12,Europe,2022-07-25,6
e6fe9fef,Pokemon,Mobile,Valve,Infinity Ward,Role Playing,2020-07-11,26.28,43,America,2020-09-09,3
7ab39d7f,Grand Theft Auto,PC,Epic Games,Blizzard Entertainment,Sports,2021-03-08,52.76,31,Europe,2019-11-26,9
50825fed,Minecraft,XBox One,Rockstar Games,Valve,Simulation,2022-10-03,23.35,26,America,2020-05-29,10
3a943c83,Pokemon,Nintendo Switch,Microsoft,Infinity Ward,Role Playing,2023-09-23,54.02,21,Asia,2020-11-28,1
6d7f49fd,Super Mario,XBox One,Valve,Respawn Entertainment,Sports,2022-05-09,23.77,36,Europe,2021-02-07,6
d7637772,League of Legends,XBox One,Valve,Nintendo EAD,Sports,2022-09-23,53.15,4,Asia,2023-11-22,7
158e9a11,Overwatch,Nintendo Switch,Electronic Arts,Blizzard Entertainment,Simulation,2020-06-04,51.28,21,Asia,2021-06-17,7
2b5f972e,The Legend of Zelda,Nintendo Switch,Electronic Arts,EA Sports,First Person Shooter,2019-04-29,34.88,13,Asia,2023-02-08,6
dbcbe554,Battlefield,PC,Nintendo,EA Sports,Strategy,2022-11-16,31.84,33,Europe,2022-11-16,2
fed598d0,Pokemon,XBox One,Ubisoft,Valve,Sports,2022-07-31,46.51,8,Europe,2020-06-11,9
f7434c36,Madden NFL,PS4,Ubisoft,Game Freak,First Person Shooter,2019-04-21,55.34,2,Asia,2023-10-22,4
55ec6a86,World of Warcraft,PS5,Nintendo,EA Sports,Simulation,2019-08-16,48.45,6,Asia,2021-08-19,8
8a71b0eb,World of Warcraft,PS5,Microsoft,Valve,Sports,2023-10-19,41.53,6,Asia,2019-06-04,9
dca39cbe,The Legend of Zelda,PS5,Ubisoft,EA Sports,Sports,2022-08-01,54.79,49,Asia,2022-08-08,5
58db1bf7,World of Warcraft,XBox One,Ubisoft,Nintendo EAD,Simulation,2023-02-07,41.74,17,Asia,2023-10-02,8
e74289cf,Minecraft,Mobile,Nintendo,Nintendo EAD,First Person Shooter,2022-03-22,41.43,42,America,2019-03-22,8
0084522f,Overwatch,Nintendo Switch,Microsoft,Blizzard Entertainment,First Person Shooter,2019-08-16,59.66,1,Asia,2024-01-10,2
31c695b0,Counter-Strike,PC,Nintendo,Respawn Entertainment,Sports,2021-09-30,31.92,24,Asia,2019-04-06,10
1e2b3207,Counter-Strike,PC,Epic Games,Blizzard Entertainment,Sports,2021-02-27,20.34,22,Europe,2020-03-20,9
94b754a7,Fortnite,PS5,Nintendo,Ubisoft Montreal,Role Playing,2020-06-04,50.54,10,Europe,2022-03-06,9
eda029e1,Assassin's Creed,PC,Nintendo,EA Sports,First Person Shooter,2022-04-13,24.39,44,America,2020-08-06,9
45a8f28c,Battlefield,PS4,Activision,Ubisoft Montreal,Role Playing,2020-08-31,33.07,27,Europe,2020-12-06,4
9f35eef0,Pokemon,PS4,Activision,Epic Games,Strategy,2020-10-04,42.25,25,America,2023-08-17,8
8ca315e0,Assassin's Creed,Nintendo Switch,Blizzard Entertainment,Rockstar North,Strategy,2020-05-22,22.34,18,America,2019-07-16,5
e68da7cb,FIFA,PC,Electronic Arts,Infinity Ward,Strategy,2022-07-26,32.37,11,Asia,2021-03-29,4
900d7959,The Legend of Zelda,XBox One,Blizzard Entertainment,Blizzard Entertainment,First Person Shooter,2020-03-20,32.22,27,Europe,2022-10-03,5
ceac181e,The Legend of Zelda,PC,Ubisoft,Respawn Entertainment,Sports,2021-05-21,25.34,28,Europe,2019-05-30,6
7c15bdd7,FIFA,XBox One,Epic Games,Blizzard Entertainment,First Person Shooter,2020-12-09,53.47,50,Europe,2019-10-03,1
6055efb6,Fortnite,Mobile,Blizzard Entertainment,Blizzard Entertainment,First Person Shooter,2023-05-06,20.04,14,Asia,2023-08-05,10
c6edbde8,Call of Duty,PS5,Ubisoft,Ubisoft Montreal,Sports,2020-01-03,51.78,23,Europe,2020-12-10,7
7bc187ca,League of Legends,XBox One,Ubisoft,Blizzard Entertainment,Sports,2020-05-18,27.11,4,America,2021-08-11,9
a76c7f96,Pokemon,Mobile,Activision,Game Freak,Sports,2021-09-11,57.12,9,Europe,2019-11-27,6
e2a57cce,The Legend of Zelda,PS5,Activision,Epic Games,First Person Shooter,2023-12-04,56.62,31,Europe,2019-12-18,10
fd0a057d,League of Legends,PS4,Rockstar Games,Respawn Entertainment,Role Playing,2020-12-27,39.91,11,America,2020-06-21,4
e3e4cafd,The Legend of Zelda,PC,Nintendo,Infinity Ward,Strategy,2023-04-20,45.53,17,Asia,2022-07-24,9
bc03adca,Call of Duty,Mobile,Microsoft,Rockstar North,Role Playing,2023-02-10,39.22,20,Europe,2024-02-20,1
6e5db7ca,FIFA,Nintendo Switch,Rockstar Games,Blizzard Entertainment,Strategy,2023-08-24,53.28,22,America,2022-06-20,7
6872283d,World of Warcraft,PC,Ubisoft,Infinity Ward,First Person Shooter,2023-11-30,40.83,14,Asia,2021-04-20,3
81d924af,Counter-Strike,PS5,Blizzard Entertainment,Epic Games,Role Playing,2023-10-05,51.04,15,Europe,2020-10-11,6
b36c08c7,Call of Duty,PC,Rockstar Games,Rockstar North,First Person Shooter,2022-01-27,58.39,31,Asia,2020-01-14,1
4035c062,The Legend of Zelda,Nintendo Switch,Microsoft,Respawn Entertainment,Sports,2020-11-30,45.51,23,America,2020-01-03,3
9008355e,FIFA,PS5,Blizzard Entertainment,Infinity Ward,Sports,2022-12-24,31.27,43,Asia,2021-12-13,4
2ac28404,Battlefield,PS5,Ubisoft,EA Sports,Strategy,2022-12-10,54.81,25,America,2021-08-16,1
97a5089e,Call of Duty,Nintendo Switch,Electronic Arts,Respawn Entertainment,Strategy,2019-10-09,49.96,20,Europe,2022-06-06,9
a7d0d231,Super Mario,PC,Valve,Nintendo EAD,First Person Shooter,2022-11-03,51.0,48,America,2020-02-18,10
e0e8c2d4,Fortnite,Nintendo Switch,Ubisoft,Blizzard Entertainment,Strategy,2020-06-17,24.75,24,America,2022-07-13,10
e8907787,FIFA,XBox One,Nintendo,Valve,Strategy,2023-07-03,37.41,39,Asia,2021-01-31,7
a7368cb3,Pokemon,PS4,Nintendo,Valve,Strategy,2022-07-05,25.17,30,Europe,2019-04-14,5
5755ddbc,The Legend of Zelda,Nintendo Switch,Valve,Respawn Entertainment,Sports,2021-07-22,31.85,26,Asia,2021-12-18,7
da2045bf,Minecraft,PS5,Ubisoft,Blizzard Entertainment,Strategy,2022-03-24,27.21,16,America,2021-11-30,10
ea76bd55,Counter-Strike,XBox One,Ubisoft,Nintendo EAD,Sports,2020-11-19,44.42,33,Europe,2021-09-27,3
dc8da7b5,Assassin's Creed,PS4,Nintendo,Ubisoft Montreal,First Person Shooter,2021-04-28,48.59,28,Europe,2019-04-12,5
6c984abf,The Legend of Zelda,Nintendo Switch,Rockstar Games,Respawn Entertainment,Simulation,2023-06-08,37.44,32,America,2023-03-06,4
46608305,Pokemon,PS4,Nintendo,Infinity Ward,First Person Shooter,2019-06-05,25.79,18,America,2019-06-17,5
75422f0f,Grand Theft Auto,PC,Activision,Rockstar North,Sports,2023-01-27,23.0,37,America,2022-12-14,4
f27c1250,World of Warcraft,PS5,Blizzard Entertainment,Ubisoft Montreal,Simulation,2019-08-24,27.32,27,Asia,2020-01-14,6
8aecb016,Battlefield,Nintendo Switch,Microsoft,EA Sports,First Person Shooter,2019-12-20,32.23,10,America,2020-11-23,5
6de5ad33,Battlefield,PS5,Ubisoft,EA Sports,Sports,2021-04-06,22.56,10,Asia,2020-01-08,9
0761f220,League of Legends,XBox One,Valve,Nintendo EAD,Sports,2023-08-11,31.37,17,Asia,2022-06-27,7
992a6fa2,League of Legends,XBox One,Blizzard Entertainment,Respawn Entertainment,First Person Shooter,2019-09-13,44.47,36,Asia,2019-06-13,10
542352fe,Assassin's Creed,PS4,Valve,Valve,Role Playing,2020-09-15,41.28,18,Asia,2022-01-05,6
5573cb92,The Legend of Zelda,XBox One,Epic Games,Respawn Entertainment,First Person Shooter,2022-08-01,51.83,45,Europe,2022-03-28,3
57d243d2,Madden NFL,Mobile,Microsoft,Valve,First Person Shooter,2020-04-05,24.51,23,Europe,2019-11-10,2
38c1d9b7,Assassin's Creed,XBox One,Epic Games,Ubisoft Montreal,Strategy,2022-02-27,49.31,7,Europe,2019-10-28,3
7c47eaa2,Madden NFL,Nintendo Switch,Activision,Valve,First Person Shooter,2019-09-13,57.51,1,Asia,2019-07-14,2
008d1c5f,Overwatch,PS5,Activision,EA Sports,First Person Shooter,2024-01-26,56.68,19,America,2020-11-21,6
05a18d3b,The Legend of Zelda,Mobile,Valve,Valve,Simulation,2024-02-17,42.73,26,Asia,2023-10-10,7
168907d6,FIFA,PS4,Activision,Infinity Ward,First Person Shooter,2022-07-26,54.47,40,Asia,2023-01-15,1
59faeef0,FIFA,XBox One,Rockstar Games,Respawn Entertainment,Simulation,2020-11-07,54.63,8,America,2019-09-21,4
0bda60c5,Counter-Strike,PS5,Epic Games,Game Freak,Sports,2021-07-16,23.6,20,Asia,2022-08-28,9
1ab7c96c,Overwatch,PC,Epic Games,Valve,Simulation,2020-08-28,54.51,0,Europe,2022-01-04,8
3ea98424,Fortnite,Nintendo Switch,Valve,Valve,Strategy,2023-09-23,37.86,26,Asia,2019-11-06,2
00ded898,Overwatch,XBox One,Activision,Game Freak,First Person Shooter,2020-10-02,53.02,37,Asia,2023-08-10,1
108cb44a,Overwatch,XBox One,Epic Games,Blizzard Entertainment,Sports,2022-07-09,36.25,8,Europe,2020-07-11,9
ac3b5f30,Assassin's Creed,XBox One,Blizzard Entertainment,Epic Games,Role Playing,2021-08-08,44.38,36,America,2021-09-15,9
b220e303,Super Mario,PS5,Electronic Arts,Nintendo EAD,Strategy,2022-02-13,59.07,26,America,2021-04-25,1
de128a01,World of Warcraft,Nintendo Switch,Blizzard Entertainment,Respawn Entertainment,Strategy,2021-07-12,31.11,20,America,2022-11-03,4
41ba5f1e,Call of Duty,Mobile,Epic Games,Epic Games,Role Playing,2019-04-03,47.63,24,Europe,2021-01-31,6
1478a5c9,Counter-Strike,Mobile,Epic Games,Nintendo EAD,First Person Shooter,2021-06-20,23.86,34,Asia,2022-01-17,5
83892680,Counter-Strike,Nintendo Switch,Blizzard Entertainment,Blizzard Entertainment,Sports,2019-10-31,26.44,21,Asia,2022-07-02,7
bdb58303,Counter-Strike,PS5,Epic Games,Nintendo EAD,Role Playing,2022-01-01,47.93,7,Asia,2021-12-18,10
4c459d0e,FIFA,PS4,Activision,Blizzard Entertainment,Role Playing,2019-12-31,24.44,9,Asia,2021-12-10,5
8a69b591,Call of Duty,Mobile,Nintendo,Nintendo EAD,Strategy,2020-03-18,41.98,43,Europe,2020-05-23,7
63cc765f,Overwatch,Mobile,Nintendo,Game Freak,First Person Shooter,2019-10-12,22.28,3,Asia,2019-05-13,7
246e51c6,World of Warcraft,Nintendo Switch,Nintendo,Blizzard Entertainment,First Person Shooter,2021-04-11,55.01,26,Europe,2022-09-03,1
bf961759,Fortnite,PS5,Microsoft,EA Sports,Simulation,2021-07-26,36.89,49,Europe,2020-03-18,5
19c68299,Madden NFL,PS5,Valve,Nintendo EAD,Role Playing,2023-11-14,20.84,8,Europe,2021-02-21,10
98d41ee5,Super Mario,XBox One,Electronic Arts,Game Freak,Role Playing,2019-05-17,47.53,48,Asia,2023-01-28,1
d5736aac,FIFA,PS5,Electronic Arts,Ubisoft Montreal,Role Playing,2020-06-05,26.72,28,Asia,2021-03-18,4
108884f3,The Legend of Zelda,XBox One,Microsoft,Blizzard Entertainment,Strategy,2022-05-07,20.09,26,Europe,2024-01-27,8
5aee2862,The Legend of Zelda,PC,Electronic Arts,EA Sports,Role Playing,2020-05-06,20.22,45,America,2023-11-18,7
fc1ee58e,The Legend of Zelda,PS5,Epic Games,Blizzard Entertainment,Simulation,2021-12-07,57.45,31,America,2020-06-26,5
ce9c6372,Pokemon,Nintendo Switch,Rockstar Games,Valve,First Person Shooter,2021-07-31,49.92,11,America,2023-06-14,8
5bc2d0e9,Assassin's Creed,XBox One,Activision,Valve,Strategy,2021-11-27,41.57,38,America,2022-01-14,5
9da114e5,Grand Theft Auto,PC,Nintendo,EA Sports,Sports,2022-07-30,27.74,14,America,2019-12-09,8
98dd4b5a,Overwatch,PS4,Epic Games,Blizzard Entertainment,Strategy,2021-09-09,35.84,47,Asia,2020-12-31,7
0b2efe29,Grand Theft Auto,PS4,Activision,Game Freak,Role Playing,2019-03-27,54.92,20,America,2019-12-17,10
16e76e3d,Minecraft,PS4,Ubisoft,Respawn Entertainment,Simulation,2019-07-31,20.15,44,America,2021-02-24,2
d3add7e6,Assassin's Creed,XBox One,Blizzard Entertainment,Nintendo EAD,Strategy,2020-04-18,45.27,1,Europe,2021-05-03,2
1072d5ab,The Legend of Zelda,PS5,Valve,Game Freak,Role Playing,2022-07-02,33.07,39,America,2023-06-29,7
e0b7cbfa,Super Mario,XBox One,Nintendo,Ubisoft Montreal,First Person Shooter,2021-01-29,27.18,28,Europe,2022-06-04,2
c5668cd2,Battlefield,PS4,Blizzard Entertainment,Nintendo EAD,Simulation,2024-01-08,29.77,37,Asia,2019-04-12,3
d77b684c,FIFA,PS5,Microsoft,Respawn Entertainment,Role Playing,2022-05-04,41.18,49,Europe,2020-04-27,3
c6b362ab,Assassin's Creed,PC,Activision,Rockstar North,Strategy,2020-08-19,29.4,13,Europe,2019-11-26,2
f5fe7a45,Madden NFL,PS4,Ubisoft,Valve,Simulation,2022-06-07,48.39,16,Asia,2023-10-26,6
f3cd620d,Super Mario,Nintendo Switch,Valve,Nintendo EAD,Role Playing,2022-09-19,57.41,43,Asia,2021-07-10,1
df2f256e,Super Mario,PS5,Activision,Ubisoft Montreal,Strategy,2021-04-27,42.13,17,America,2021-04-18,4
34eef6a0,Pokemon,XBox One,Epic Games,Respawn Entertainment,Sports,2022-05-14,26.47,8,America,2021-02-27,10
640e2b96,FIFA,XBox One,Blizzard Entertainment,Rockstar North,Sports,2021-07-05,36.72,4,America,2023-10-04,7
4b1ffb91,Call of Duty,Nintendo Switch,Valve,Respawn Entertainment,Role Playing,2022-11-02,52.41,8,Asia,2019-09-29,6
29a3382d,Counter-Strike,Mobile,Blizzard Entertainment,Epic Games,Simulation,2019-07-30,26.84,36,America,2021-01-18,6
af70d4f9,Pokemon,XBox One,Epic Games,Epic Games,Strategy,2023-08-28,51.13,7,America,2019-05-29,9
1b5b3459,Super Mario,Nintendo Switch,Valve,Blizzard Entertainment,Simulation,2023-08-15,50.69,19,Europe,2019-04-19,7
c294c8bf,Call of Duty,PS4,Electronic Arts,Blizzard Entertainment,Strategy,2023-12-27,22.5,27,Europe,2022-05-21,9
92da863e,FIFA,PS4,Ubisoft,EA Sports,Sports,2020-08-08,38.04,50,Asia,2022-10-02,2
c944dc10,Battlefield,XBox One,Electronic Arts,EA Sports,Sports,2019-07-10,41.36,42,Asia,2019-11-23,10
0616aa42,Madden NFL,PS5,Nintendo,Ubisoft Montreal,Role Playing,2020-07-09,37.29,23,America,2019-11-15,1
f58c6f03,Super Mario,Mobile,Epic Games,Ubisoft Montreal,Strategy,2022-06-26,52.91,0,Asia,2020-08-31,1
86f0bf62,The Legend of Zelda,XBox One,Ubisoft,Valve,First Person Shooter,2021-06-26,50.25,11,America,2019-04-25,5
840a93e3,Grand Theft Auto,PS4,Nintendo,Rockstar North,Simulation,2024-01-15,57.34,9,Europe,2023-11-03,2
2078965b,Overwatch,PS5,Epic Games,Respawn Entertainment,Sports,2019-05-17,54.31,50,Europe,2021-04-07,6
a2a854d5,Assassin's Creed,Nintendo Switch,Rockstar Games,Game Freak,Strategy,2020-12-02,27.09,12,Europe,2021-10-19,9
4dca3e56,Assassin's Creed,PS4,Valve,Nintendo EAD,Simulation,2020-08-19,42.23,18,America,2020-10-23,10
be129f5f,The Legend of Zelda,Nintendo Switch,Microsoft,Rockstar North,First Person Shooter,2021-11-29,55.58,31,America,2019-04-20,4
94d7ba6c,Super Mario,Mobile,Epic Games,Game Freak,First Person Shooter,2021-04-09,55.28,29,America,2019-11-20,4
5021b73f,Overwatch,Mobile,Blizzard Entertainment,Infinity Ward,Simulation,2020-02-25,40.06,35,Asia,2023-11-29,4
39a7043f,Battlefield,PC,Nintendo,Rockstar North,Strategy,2023-08-12,55.72,44,Asia,2019-04-11,6
c9cc206c,Call of Duty,PS5,Ubisoft,EA Sports,Role Playing,2020-10-25,46.93,44,Asia,2020-06-26,3
1a8f743d,Grand Theft Auto,PS4,Electronic Arts,Ubisoft Montreal,Sports,2020-01-20,55.31,42,Europe,2019-11-07,9
836bb328,Overwatch,Nintendo Switch,Nintendo,Epic Games,Role Playing,2022-09-08,28.15,46,America,2023-04-03,7
87de5756,Call of Duty,Nintendo Switch,Nintendo,Valve,Strategy,2023-11-04,52.58,44,Asia,2023-09-19,7
9dbf65d8,Overwatch,Nintendo Switch,Microsoft,Game Freak,Role Playing,2023-12-28,36.3,0,America,2021-05-18,1
45892bb3,Minecraft,XBox One,Microsoft,EA Sports,Strategy,2020-02-28,49.88,18,Europe,2022-09-24,2
6350637d,Battlefield,XBox One,Activision,Rockstar North,First Person Shooter,2022-05-24,40.23,22,America,2020-09-02,4
90c27649,Madden NFL,Mobile,Microsoft,Infinity Ward,Role Playing,2022-05-26,45.4,31,America,2019-09-23,9
741601a9,Madden NFL,PC,Valve,Ubisoft Montreal,Role Playing,2020-06-29,55.33,46,Europe,2022-05-24,6
037eaa52,Assassin's Creed,Mobile,Blizzard Entertainment,Infinity Ward,First Person Shooter,2023-01-14,58.54,36,Europe,2019-04-11,6
9e6866fd,Minecraft,PC,Nintendo,Rockstar North,Role Playing,2021-12-15,56.52,29,Asia,2020-02-24,1
dfb1a7cb,Overwatch,Mobile,Valve,EA Sports,Role Playing,2021-08-28,50.0,8,Asia,2021-05-01,1
9a254721,World of Warcraft,Nintendo Switch,Electronic Arts,Rockstar North,First Person Shooter,2022-01-09,50.72,23,Asia,2019-09-12,3
85822b7b,World of Warcraft,XBox One,Valve,Valve,First Person Shooter,2022-06-29,27.08,7,Europe,2019-05-26,10
2ae214df,Madden NFL,Mobile,Electronic Arts,Valve,Simulation,2019-06-18,38.2,33,America,2020-11-02,6
f0e2bb8a,Pokemon,PS5,Valve,Ubisoft Montreal,Role Playing,2022-08-18,29.91,18,Europe,2022-09-18,8
178785b8,Counter-Strike,Mobile,Epic Games,Ubisoft Montreal,Role Playing,2022-03-08,42.09,44,America,2023-02-04,4
ddd2dda0,World of Warcraft,PS5,Microsoft,Blizzard Entertainment,Sports,2023-12-01,58.61,41,Asia,2023-03-18,9
e6f1d23c,Assassin's Creed,Nintendo Switch,Electronic Arts,Rockstar North,First Person Shooter,2023-05-09,24.35,3,Asia,2023-03-04,1
108eea05,Grand Theft Auto,XBox One,Valve,Ubisoft Montreal,Strategy,2023-05-03,58.93,29,Europe,2023-04-06,2
4f87cc07,The Legend of Zelda,Mobile,Nintendo,Valve,First Person Shooter,2023-02-15,27.59,1,Europe,2021-06-13,1
5c70217d,Minecraft,PS5,Ubisoft,Nintendo EAD,Role Playing,2024-02-03,46.55,13,Asia,2021-08-21,2
afd8fc67,The Legend of Zelda,XBox One,Blizzard Entertainment,Epic Games,First Person Shooter,2022-02-19,51.64,14,America,2020-04-07,3
43f5b5a8,Call of Duty,PC,Nintendo,EA Sports,First Person Shooter,2020-12-03,28.05,41,Europe,2019-09-28,5
5a8872a3,League of Legends,Nintendo Switch,Epic Games,Blizzard Entertainment,Simulation,2021-11-02,29.02,39,Europe,2019-06-14,6
1f2d94c5,World of Warcraft,Mobile,Electronic Arts,Blizzard Entertainment,First Person Shooter,2023-04-01,44.35,33,Europe,2022-12-20,8
