SaleID,GameID,PlatformID,Price,DateSold,RegionSalesID,Discounts,Rating
S00466,G28,PL01,15,2018/02/24,3,0.66850022,39
S00467,G47,PL02,32,2018/02/24,3,0.494410702,79
S00468,G50,PL01,11,2018/02/24,3,0.664813201,36
S00469,G45,PL04,47,2018/02/25,1,0.717268997,60
S00470,G09,PL04,62,2018/02/25,2,0.446579252,48
S00471,G11,PL04,82,2018/02/25,2,0.65447381,98
S00472,G16,PL02,22,2018/02/25,2,0.586354468,70
S00473,G12,PL04,75,2018/02/25,3,0.53037463,46
S00474,G44,PL02,32,2018/02/25,3,0.420306326,96
S00475,G28,PL04,40,2018/02/25,3,0.72,58
S00476,G09,PL04,62,2018/02/25,2,0.374036368,59
S00477,G11,PL03,69,2018/02/26,3,0.366739441,82
S00478,G32,PL01,39,2018/02/26,1,0.313673772,66
S00479,G10,PL04,37,2018/02/26,3,0.429984899,97
S00480,G23,PL02,63,2018/02/26,1,0.7,36
S00481,G25,PL02,22,2018/02/26,1,0.713072453,36
S00482,G24,PL04,35,2018/02/26,2,0.574835825,70
S00483,G41,PL01,49,2018/02/26,2,0.541610453,88
S00484,G06,PL04,94,2018/02/26,2,0.527375465,98
S00485,G15,PL04,63,2018/02/26,3,0.453767502,68
S00486,G41,PL04,74,2018/02/26,3,0.648998748,38
S00487,G48,PL04,47,2018/02/27,3,0.440835336,96
S00488,G28,PL04,40,2018/02/27,3,0.36878659,30
S00489,G42,PL03,23,2018/02/27,3,0.581345822,55
S00490,G35,PL03,31,2018/02/27,3,0.289201816,94
S00491,G43,PL02,32,2018/02/27,1,0.286628395,64
S00492,G09,PL01,37,2018/02/27,2,0.448001587,34
S00493,G19,PL04,74,2018/02/27,1,0.676700938,44
S00494,G15,PL01,38,2018/02/27,1,0.453098287,74
S00495,G43,PL01,22,2018/02/27,2,0.267386967,80
S00496,G20,PL03,63,2018/02/27,2,0.441459751,60
S00497,G40,PL02,46,2018/02/27,2,0.5958309,81
S00498,G24,PL04,35,2018/02/28,2,0.650184368,68
S00499,G43,PL01,22,2018/02/28,2,0.340545047,86
S00500,G05,PL01,29,2018/02/28,1,0.409079238,48
S00501,G48,PL04,47,2018/02/28,1,0.703453067,76
S00502,G45,PL03,34,2018/03/01,1,0.478688133,57
S00503,G28,PL04,40,2018/03/01,3,0.292083845,81
S00504,G33,PL01,39,2018/03/01,1,0.257589384,49
S00505,G40,PL03,48,2018/03/01,3,0.593572408,55
S00506,G09,PL04,62,2018/03/01,1,0.294705804,50
S00507,G09,PL01,37,2018/03/01,3,0.512810486,34
S00508,G09,PL03,49,2018/03/01,1,0.273530034,66
S00509,G03,PL04,37,2018/03/02,3,0.37,50
S00510,G43,PL03,34,2018/03/02,2,0.51091268,79
S00511,G35,PL02,29,2018/03/02,3,0.614285809,63
S00512,G37,PL03,22,2018/03/02,2,0.61610373,73
S00513,G05,PL04,54,2018/03/02,1,0.723706057,91
S00514,G37,PL03,22,2018/03/02,1,0.38689852,63
S00515,G13,PL03,61,2018/03/02,1,0.582612872,84
S00516,G41,PL03,61,2018/03/02,3,0.503402847,39
S00517,G32,PL03,51,2018/03/02,1,0.72757636,80
S00518,G37,PL01,10,2018/03/02,2,0.701034734,46
S00519,G43,PL02,32,2018/03/03,1,0.368313627,78
S00520,G12,PL01,50,2018/03/03,1,0.300513132,44
S00521,G46,PL04,47,2018/03/03,1,0.443245335,48
S00522,G16,PL01,12,2018/03/03,2,0.645628489,46
S00523,G15,PL03,50,2018/03/03,2,0.564305435,50
S00524,G38,PL04,34,2018/03/03,1,0.404539034,47
S00525,G17,PL04,52,2018/03/03,1,0.671841155,93
S00526,G39,PL01,21,2018/03/03,1,0.73,72
S00527,G49,PL03,29,2018/03/03,2,0.29610492,43
S00528,G39,PL01,21,2018/03/03,2,0.55,42
S00529,G50,PL02,21,2018/03/03,1,0.63,60
S00530,G06,PL04,94,2018/03/03,1,0.5689754,60
S00531,G48,PL02,32,2018/03/03,1,0.483506707,89
S00532,G49,PL01,17,2018/03/03,2,0.40886253,72
S00533,G13,PL02,59,2018/03/04,1,0.439573158,81
S00534,G32,PL02,49,2018/03/04,2,0.332486916,93
S00535,G14,PL04,64,2018/03/04,3,0.622178067,99
S00536,G24,PL04,35,2018/03/04,1,0.607844172,80
S00537,G37,PL04,35,2018/03/04,1,0.279451885,63
S00538,G13,PL01,49,2018/03/04,3,0.633737182,96
S00539,G31,PL03,39,2018/03/04,1,0.638885319,80
S00540,G10,PL04,37,2018/03/04,1,0.465504399,99
S00541,G10,PL02,22,2018/03/05,1,0.510266807,50
S00542,G43,PL04,47,2018/03/05,3,0.238710384,35
S00543,G11,PL04,82,2018/03/05,3,0.363412124,76
S00544,G50,PL04,36,2018/03/05,1,0.278621828,76
S00545,G30,PL02,32,2018/03/05,3,0.273309467,51
S00546,G15,PL03,50,2018/03/05,3,0.51042659,39
S00547,G41,PL01,49,2018/03/05,1,0.256416336,71
S00548,G11,PL04,82,2018/03/05,1,0.408023204,84
S00549,G31,PL04,52,2018/03/05,1,0.309233391,83
S00550,G46,PL01,22,2018/03/06,1,0.278237514,72
S00551,G19,PL03,61,2018/03/06,3,0.665934194,95
S00552,G15,PL04,63,2018/03/06,1,0.713866767,45
S00553,G39,PL04,46,2018/03/06,3,0.679346425,98
S00554,G35,PL03,31,2018/03/06,2,0.524356688,83
S00555,G12,PL01,50,2018/03/06,2,0.301450761,30
S00556,G07,PL02,37,2018/03/06,2,0.280116081,51
S00557,G13,PL01,49,2018/03/06,2,0.343874862,71
S00558,G29,PL01,27,2018/03/06,3,0.677823584,36
S00559,G38,PL01,9,2018/03/06,2,0.48937,86
S00560,G20,PL03,63,2018/03/06,1,0.741535153,81
S00561,G23,PL02,63,2018/03/06,1,0.219300914,43
S00562,G21,PL04,76,2018/03/06,3,0.387722831,66
S00563,G36,PL01,11,2018/03/07,2,0.26,49
S00564,G03,PL04,37,2018/03/07,1,0.278617146,54
S00565,G07,PL02,37,2018/03/07,2,0.67,78
S00566,G14,PL02,49,2018/03/07,3,0.292772834,53
S00567,G08,PL04,74,2018/03/07,1,0.604631154,95
S00568,G43,PL04,47,2018/03/08,3,0.526939393,61
S00569,G23,PL03,65,2018/03/08,2,0.572967469,73
S00570,G31,PL01,27,2018/03/08,1,0.56,71
S00571,G14,PL02,49,2018/03/08,3,0.572187831,40
S00572,G37,PL03,22,2018/03/08,3,0.723023273,98
S00573,G01,PL02,39,2018/03/08,3,0.450266704,64
S00574,G15,PL04,63,2018/03/09,2,0.312855578,83
S00575,G45,PL03,34,2018/03/09,2,0.383329906,76
S00576,G11,PL04,82,2018/03/09,3,0.244113874,85
S00577,G24,PL03,22,2018/03/09,3,0.529411559,94
S00578,G19,PL01,49,2018/03/09,2,0.694667266,46
S00579,G35,PL01,19,2018/03/09,2,0.573039104,83
S00580,G16,PL04,37,2018/03/09,3,0.599552932,81
S00581,G24,PL04,35,2018/03/09,2,0.354478124,82
S00582,G36,PL03,23,2018/03/09,1,0.255052185,59
S00583,G16,PL04,37,2018/03/10,3,0.454167542,79
S00584,G49,PL02,27,2018/03/10,3,0.631123537,64
S00585,G37,PL01,10,2018/03/10,2,0.414901054,94
S00586,G22,PL01,52,2018/03/10,1,0.224812464,46
S00587,G07,PL04,52,2018/03/10,2,0.43,36
S00588,G41,PL04,74,2018/03/10,3,0.485067411,35
S00589,G34,PL01,19,2018/03/10,1,0.35075958,33
S00590,G24,PL04,35,2018/03/11,1,0.274691798,71
S00591,G34,PL02,29,2018/03/11,1,0.576208295,47
S00592,G10,PL04,37,2018/03/11,1,0.55084769,91
S00593,G10,PL03,24,2018/03/11,1,0.689195597,63
S00594,G11,PL02,67,2018/03/11,1,0.665623449,89
S00595,G20,PL04,76,2018/03/11,1,0.740154669,65
S00596,G11,PL04,82,2018/03/11,1,0.23992576,55
S00597,G10,PL03,24,2018/03/11,1,0.594315652,45
S00598,G15,PL01,38,2018/03/11,1,0.235445167,79
S00599,G46,PL04,47,2018/03/11,1,0.658601921,66
S00600,G37,PL04,35,2018/03/11,1,0.619478084,34
S00601,G21,PL04,76,2018/03/11,2,0.406116632,60
S00602,G16,PL04,37,2018/03/11,2,0.694531249,45
S00603,G11,PL03,69,2018/03/12,2,0.22463692,73
S00604,G48,PL04,47,2018/03/12,2,0.61476283,80
S00605,G29,PL04,52,2018/03/12,3,0.305344526,33
S00606,G19,PL04,74,2018/03/12,1,0.73,86
S00607,G13,PL01,49,2018/03/12,2,0.488876504,60
S00608,G48,PL01,22,2018/03/12,3,0.727003394,36
S00609,G40,PL01,36,2018/03/12,1,0.518416689,44
S00610,G27,PL03,24,2018/03/12,3,0.296746868,45
S00611,G37,PL04,35,2018/03/12,3,0.278707064,40
S00612,G40,PL04,61,2018/03/12,1,0.741313862,39
S00613,G48,PL04,47,2018/03/13,3,0.291683047,91
S00614,G09,PL04,62,2018/03/13,3,0.64288033,31
S00615,G07,PL03,39,2018/03/13,2,0.521329065,65
S00616,G31,PL02,37,2018/03/13,1,0.438131944,36
S00617,G14,PL04,64,2018/03/13,1,0.676463823,100
S00618,G27,PL03,24,2018/03/13,1,0.325667553,83
S00619,G31,PL02,37,2018/03/13,1,0.300132922,34
S00620,G24,PL03,22,2018/03/13,1,0.327088807,78
S00621,G34,PL01,19,2018/03/14,1,0.534723943,54
S00622,G22,PL01,52,2018/03/14,2,0.337807892,59
S00623,G14,PL01,39,2018/03/14,2,0.727874694,91
S00624,G48,PL04,47,2018/03/14,2,0.620211397,79
S00625,G37,PL04,35,2018/03/14,1,0.250449061,34
S00626,G44,PL04,47,2018/03/14,1,0.509216218,67
S00627,G49,PL01,17,2018/03/15,2,0.322157013,40
S00628,G45,PL01,22,2018/03/15,1,0.317807693,41
S00629,G45,PL01,22,2018/03/15,2,0.511939415,88
S00630,G25,PL02,22,2018/03/15,1,0.62009926,81
S00631,G18,PL04,54,2018/03/15,1,0.523130629,40
S00632,G16,PL03,24,2018/03/15,1,0.65,48
S00633,G34,PL03,31,2018/03/15,2,0.602409365,52
S00634,G12,PL02,60,2018/03/15,2,0.485173453,73
S00635,G12,PL03,62,2018/03/16,3,0.361653782,38
S00636,G16,PL02,22,2018/03/16,1,0.208862462,59
S00637,G13,PL03,61,2018/03/16,1,0.504065858,62
S00638,G19,PL03,61,2018/03/16,3,0.318344308,42
S00639,G16,PL04,37,2018/03/16,3,0.246969841,33
S00640,G14,PL04,64,2018/03/16,1,0.604186399,96
S00641,G29,PL03,39,2018/03/16,2,0.664944819,82
S00642,G36,PL04,36,2018/03/16,2,0.514625774,50
S00643,G20,PL02,61,2018/03/16,2,0.65477834,87
S00644,G07,PL01,27,2018/03/17,3,0.464733042,60
S00645,G39,PL01,21,2018/03/17,2,0.655298365,74
S00646,G47,PL01,22,2018/03/17,2,0.377733794,55
S00647,G12,PL03,62,2018/03/17,1,0.215346606,33
S00648,G10,PL04,37,2018/03/17,3,0.394050558,52
S00649,G50,PL04,36,2018/03/17,1,0.210841864,83
S00650,G14,PL02,49,2018/03/17,1,0.5135217,33
S00651,G42,PL01,11,2018/03/17,3,0.61196747,70
S00652,G14,PL04,64,2018/03/17,3,0.400768477,68
S00653,G31,PL04,52,2018/03/17,1,0.435626798,48
S00654,G47,PL03,34,2018/03/18,1,0.437091407,72
S00655,G36,PL01,11,2018/03/18,3,0.235049242,66
S00656,G35,PL04,44,2018/03/18,1,0.646155575,77
S00657,G42,PL04,36,2018/03/18,2,0.722258993,35
S00658,G01,PL03,41,2018/03/18,2,0.537289343,50
S00659,G18,PL02,39,2018/03/18,2,0.330733811,80
S00660,G48,PL04,47,2018/03/19,1,0.219663546,31
S00661,G36,PL04,36,2018/03/19,1,0.265782243,75
S00662,G32,PL04,64,2018/03/19,2,0.714629883,84
S00663,G42,PL01,11,2018/03/19,2,0.45,49
S00664,G31,PL03,39,2018/03/19,2,0.550428855,76
S00665,G15,PL04,63,2018/03/19,1,0.300358006,66
S00666,G41,PL03,61,2018/03/19,3,0.621805715,41
S00667,G04,PL03,39,2018/03/19,2,0.657707375,66
S00668,G35,PL02,29,2018/03/19,2,0.56,73
S00669,G38,PL03,21,2018/03/19,3,0.53755203,65
S00670,G44,PL03,34,2018/03/19,1,0.406896523,64
S00671,G35,PL02,29,2018/03/20,3,0.555943237,91
S00672,G44,PL02,32,2018/03/20,1,0.211703665,70
S00673,G33,PL01,39,2018/03/20,1,0.514578073,57
S00674,G24,PL04,35,2018/03/20,1,0.230519518,79
S00675,G06,PL01,69,2018/03/20,3,0.44977951,47
S00676,G50,PL04,36,2018/03/20,1,0.437572523,41
S00677,G34,PL04,44,2018/03/20,2,0.331271034,90
S00678,G20,PL03,63,2018/03/20,2,0.628010696,73
S00679,G25,PL04,37,2018/03/20,3,0.334226223,48
S00680,G44,PL03,34,2018/03/21,3,0.725976064,72
S00681,G38,PL01,9,2018/03/21,3,0.413742113,60
S00682,G45,PL04,47,2018/03/21,2,0.395334125,36
S00683,G42,PL04,36,2018/03/21,3,0.393432213,91
S00684,G06,PL03,81,2018/03/21,2,0.503157802,48
S00685,G16,PL04,37,2018/03/22,2,0.254916362,97
S00686,G34,PL02,29,2018/03/22,3,0.275631287,99
S00687,G24,PL04,35,2018/03/22,3,0.239435388,60
S00688,G01,PL01,29,2018/03/22,2,0.724028951,87
S00689,G16,PL01,12,2018/03/22,2,0.361002276,90
S00690,G02,PL04,73,2018/03/22,2,0.369398354,98
S00691,G39,PL04,46,2018/03/22,1,0.633045787,76
S00692,G15,PL01,38,2018/03/22,2,0.539074701,94
S00693,G26,PL04,38,2018/03/22,3,0.33806186,55
S00694,G28,PL04,40,2018/03/22,1,0.633324816,82
S00695,G29,PL01,27,2018/03/23,3,0.541965272,33
S00696,G17,PL01,27,2018/03/23,2,0.654086705,99
S00697,G11,PL01,57,2018/03/23,3,0.513039895,69
S00698,G31,PL04,52,2018/03/23,3,0.614513019,42
S00699,G01,PL03,41,2018/03/23,2,0.217252023,46
S00700,G31,PL04,52,2018/03/23,1,0.555101949,88
S00701,G25,PL02,22,2018/03/23,1,0.289624238,54
S00702,G19,PL03,61,2018/03/24,1,0.745145048,46
S00703,G42,PL04,36,2018/03/24,1,0.627576128,96
S00704,G12,PL01,50,2018/03/24,1,0.589804357,60
S00705,G29,PL01,27,2018/03/24,2,0.72,43
S00706,G16,PL01,12,2018/03/24,3,0.51654444,74
S00707,G01,PL02,39,2018/03/24,3,0.531108802,73
S00708,G31,PL04,52,2018/03/24,1,0.202764453,87
S00709,G34,PL03,31,2018/03/24,2,0.350220392,54
S00710,G11,PL01,57,2018/03/24,1,0.24743158,51
S00711,G12,PL01,50,2018/03/24,1,0.325682374,32
S00712,G13,PL04,74,2018/03/24,1,0.394854773,62
S00713,G28,PL01,15,2018/03/24,2,0.666769266,96
S00714,G09,PL03,49,2018/03/24,3,0.439499709,78
S00715,G43,PL03,34,2018/03/24,2,0.262411193,54
S00716,G17,PL04,52,2018/03/24,2,0.530595736,95
S00717,G39,PL04,46,2018/03/25,3,0.74,73
S00718,G35,PL01,19,2018/03/25,2,0.720843013,30
S00719,G09,PL03,49,2018/03/25,3,0.688172147,68
S00720,G10,PL02,22,2018/03/25,3,0.702320126,80
S00721,G36,PL04,36,2018/03/25,3,0.660820223,56
S00722,G25,PL04,37,2018/03/25,2,0.421349165,63
S00723,G09,PL01,37,2018/03/25,2,0.555985418,77
S00724,G21,PL02,61,2018/03/25,3,0.642903275,47
S00725,G35,PL02,29,2018/03/26,2,0.340508526,98
S00726,G46,PL03,34,2018/03/26,1,0.261663209,91
S00727,G46,PL04,47,2018/03/26,1,0.669915163,31
S00728,G13,PL02,59,2018/03/26,2,0.522901712,89
S00729,G47,PL01,22,2018/03/26,3,0.597863812,79
S00730,G43,PL04,47,2018/03/26,1,0.507616878,58
S00731,G28,PL01,15,2018/03/26,1,0.411805797,97
S00732,G06,PL04,94,2018/03/26,1,0.66,97
S00733,G43,PL04,47,2018/03/26,1,0.219472436,45
S00734,G01,PL01,29,2018/03/26,1,0.629226457,46
S00735,G40,PL01,36,2018/03/27,2,0.36763681,71
S00736,G18,PL04,54,2018/03/27,2,0.274580642,84
S00737,G36,PL04,36,2018/03/27,2,0.304115976,77
S00738,G23,PL03,65,2018/03/27,1,0.241520414,41
S00739,G09,PL02,47,2018/03/27,3,0.583494009,51
S00740,G09,PL02,47,2018/03/27,3,0.410586393,83
S00741,G02,PL02,58,2018/03/27,1,0.513120825,36
S00742,G48,PL02,32,2018/03/27,3,0.525296298,31
S00743,G39,PL04,46,2018/03/27,3,0.662327664,52
S00744,G32,PL04,64,2018/03/27,2,0.611632648,90
S00745,G28,PL01,15,2018/03/27,2,0.220293963,39
S00746,G06,PL02,79,2018/03/27,2,0.670482997,74
S00747,G15,PL03,50,2018/03/27,2,0.530960633,91
S00748,G26,PL02,23,2018/03/28,3,0.45838632,96
S00749,G09,PL04,62,2018/03/28,2,0.74150642,37
S00750,G34,PL01,19,2018/03/28,1,0.62,35
S00751,G36,PL01,11,2018/03/28,2,0.279518034,100
S00752,G25,PL03,24,2018/03/28,3,0.611383168,80
S00753,G09,PL04,62,2018/03/28,3,0.595416511,50
S00754,G36,PL04,36,2018/03/28,1,0.377039629,39
S00755,G39,PL04,46,2018/03/28,2,0.601754634,91
S00756,G08,PL01,49,2018/03/28,1,0.607781462,51
S00757,G38,PL04,34,2018/03/28,2,0.481903221,73
S00758,G12,PL01,50,2018/03/28,1,0.407402841,58
S00759,G03,PL04,37,2018/03/28,1,0.440597886,72
S00760,G30,PL03,34,2018/03/29,2,0.364810515,60
S00761,G32,PL01,39,2018/03/29,1,0.392514257,58
S00762,G11,PL04,82,2018/03/29,2,0.51,82
S00763,G01,PL04,54,2018/03/29,2,0.363007958,96
S00764,G31,PL04,52,2018/03/29,2,0.547130166,85
S00765,G42,PL02,21,2018/03/29,2,0.506561355,75
S00766,G13,PL01,49,2018/03/29,1,0.3288626,75
S00767,G16,PL04,37,2018/03/29,1,0.727310664,39
S00768,G28,PL01,15,2018/03/30,1,0.489747446,56
S00769,G32,PL02,49,2018/03/30,2,0.379295512,85
S00770,G34,PL04,44,2018/03/30,2,0.637355656,75
S00771,G48,PL04,47,2018/03/30,1,0.674547266,51
S00772,G49,PL02,27,2018/03/30,3,0.214528527,78
S00773,G13,PL03,61,2018/03/30,3,0.625462619,40
S00774,G02,PL01,48,2018/03/30,2,0.398658415,64
S00775,G34,PL04,44,2018/03/30,3,0.74,82
S00776,G39,PL01,21,2018/03/30,3,0.278854071,84
S00777,G38,PL04,34,2018/03/30,2,0.491279623,33
S00778,G11,PL02,67,2018/03/31,1,0.523909602,88
S00779,G38,PL04,34,2018/03/31,1,0.615991463,39
S00780,G20,PL04,76,2018/03/31,3,0.603661992,57
S00781,G48,PL03,34,2018/03/31,3,0.664116013,56
S00782,G46,PL03,34,2018/03/31,3,0.261394807,30
S00783,G46,PL03,34,2018/03/31,1,0.585443371,78
S00784,G25,PL04,37,2018/03/31,2,0.572951581,89
S00785,G49,PL04,42,2018/04/01,3,0.473891112,92
S00786,G36,PL03,23,2018/04/01,3,0.640187303,41
S00787,G19,PL02,59,2018/04/01,3,0.355599966,33
S00788,G08,PL01,49,2018/04/01,1,0.592050015,89
S00789,G40,PL03,48,2018/04/01,3,0.470040021,78
S00790,G16,PL03,24,2018/04/01,3,0.69,97
S00791,G18,PL04,54,2018/04/01,3,0.25275103,55
S00792,G06,PL04,94,2018/04/01,3,0.354304187,35
S00793,G09,PL02,47,2018/04/01,2,0.274070338,65
S00794,G03,PL03,24,2018/04/01,2,0.206933374,37
S00795,G09,PL04,62,2018/04/01,1,0.652907324,58
S00796,G27,PL03,24,2018/04/01,1,0.621179825,81
S00797,G02,PL03,60,2018/04/01,1,0.61397143,72
S00798,G35,PL02,29,2018/04/02,3,0.231405717,55
S00799,G20,PL04,76,2018/04/02,2,0.388596526,31
S00800,G35,PL04,44,2018/04/02,3,0.250618369,88
S00801,G11,PL03,69,2018/04/02,3,0.275352916,77
S00802,G49,PL03,29,2018/04/02,2,0.483908992,45
S00803,G31,PL03,39,2018/04/02,3,0.255727434,80
S00804,G28,PL02,25,2018/04/02,1,0.571643969,68
S00805,G36,PL02,21,2018/04/02,3,0.373409974,42
S00806,G35,PL04,44,2018/04/02,3,0.39,36
S00807,G40,PL04,61,2018/04/02,1,0.53,42
S00808,G29,PL02,37,2018/04/03,2,0.547623418,63
S00809,G09,PL03,49,2018/04/03,3,0.480842095,71
S00810,G03,PL04,37,2018/04/03,1,0.35,89
S00811,G25,PL03,24,2018/04/03,1,0.716103388,100
S00812,G31,PL04,52,2018/04/03,2,0.34321144,74
S00813,G39,PL01,21,2018/04/03,2,0.440869956,43
S00814,G18,PL01,29,2018/04/03,1,0.44,39
S00815,G13,PL01,49,2018/04/03,3,0.52620552,68
S00816,G03,PL03,24,2018/04/03,3,0.651156295,33
S00817,G27,PL01,12,2018/04/03,2,0.635271623,54
S00818,G49,PL04,42,2018/04/03,2,0.360699697,37
S00819,G18,PL04,54,2018/04/03,2,0.396781199,78
S00820,G25,PL04,37,2018/04/03,1,0.49,90
S00821,G10,PL02,22,2018/04/03,1,0.56,97
S00822,G26,PL03,25,2018/04/04,3,0.45108727,95
S00823,G15,PL03,50,2018/04/04,1,0.684612413,91
S00824,G03,PL04,37,2018/04/04,1,0.36555885,55
S00825,G11,PL03,69,2018/04/04,3,0.483698059,87
S00826,G13,PL04,74,2018/04/04,2,0.494186884,79
S00827,G26,PL02,23,2018/04/05,3,0.345481739,48
S00828,G22,PL04,77,2018/04/05,2,0.601562646,56
S00829,G23,PL01,53,2018/04/05,3,0.629907154,37
S00830,G13,PL04,74,2018/04/06,1,0.58000817,77
S00831,G07,PL01,27,2018/04/06,1,0.69070159,77
S00832,G22,PL02,62,2018/04/06,2,0.545035232,64
S00833,G35,PL04,44,2018/04/06,3,0.2024676,81
S00834,G38,PL01,9,2018/04/06,2,0.265871365,34
S00835,G01,PL04,54,2018/04/06,2,0.478372234,44
S00836,G11,PL04,82,2018/04/06,2,0.691803321,99
S00837,G38,PL04,34,2018/04/06,2,0.270222995,93
S00838,G29,PL04,52,2018/04/06,2,0.634845558,56
S00839,G10,PL04,37,2018/04/06,1,0.722801151,87
S00840,G40,PL02,46,2018/04/07,1,0.34,76
S00841,G09,PL04,62,2018/04/07,2,0.74,87
S00842,G08,PL04,74,2018/04/07,1,0.58,55
S00843,G22,PL04,77,2018/04/07,2,0.500443668,71
S00844,G50,PL03,23,2018/04/07,1,0.324653993,49
S00845,G33,PL02,49,2018/04/07,1,0.500990063,83
S00846,G47,PL01,22,2018/04/07,2,0.27337492,72
S00847,G03,PL03,24,2018/04/07,2,0.465436494,32
S00848,G01,PL01,29,2018/04/07,2,0.343408595,56
S00849,G30,PL01,22,2018/04/07,3,0.340694576,45
S00850,G28,PL02,25,2018/04/07,2,0.378745971,70
S00851,G23,PL03,65,2018/04/07,2,0.360776134,88
S00852,G06,PL03,81,2018/04/08,2,0.641063423,79
S00853,G39,PL04,46,2018/04/08,2,0.26,34
S00854,G12,PL02,60,2018/04/08,3,0.402055046,60
S00855,G22,PL04,77,2018/04/08,2,0.628795,71
S00856,G43,PL04,47,2018/04/09,2,0.22476338,41
S00857,G20,PL04,76,2018/04/09,1,0.661860961,63
S00858,G50,PL04,36,2018/04/09,3,0.219596398,81
S00859,G03,PL02,22,2018/04/09,2,0.223452897,75
S00860,G25,PL04,37,2018/04/09,3,0.57823786,93
S00861,G50,PL02,21,2018/04/09,3,0.240553145,96
S00862,G18,PL02,39,2018/04/09,1,0.438776874,59
S00863,G05,PL01,29,2018/04/09,1,0.520967932,36
S00864,G43,PL03,34,2018/04/09,1,0.398895129,50
S00865,G35,PL03,31,2018/04/09,3,0.69,75
S00866,G02,PL04,73,2018/04/09,1,0.492741469,81
S00867,G45,PL04,47,2018/04/09,1,0.421166828,56
S00868,G32,PL02,49,2018/04/10,3,0.597693509,97
S00869,G36,PL03,23,2018/04/10,1,0.252294771,55
S00870,G46,PL02,32,2018/04/10,1,0.556783741,59
S00871,G31,PL01,27,2018/04/10,1,0.210914314,46
S00872,G49,PL03,29,2018/04/10,2,0.575612295,36
S00873,G26,PL03,25,2018/04/10,3,0.580944905,70
S00874,G39,PL04,46,2018/04/11,1,0.601897985,66
S00875,G42,PL04,36,2018/04/11,3,0.649365117,95
S00876,G50,PL01,11,2018/04/11,2,0.456725863,48
S00877,G48,PL03,34,2018/04/11,2,0.745566874,100
S00878,G41,PL01,49,2018/04/11,3,0.499301711,99
S00879,G07,PL02,37,2018/04/11,3,0.535579777,41
S00880,G43,PL01,22,2018/04/11,3,0.506744874,86
S00881,G41,PL01,49,2018/04/11,1,0.241435927,56
S00882,G29,PL03,39,2018/04/11,3,0.228945333,42
S00883,G47,PL01,22,2018/04/11,2,0.553588243,100
S00884,G44,PL04,47,2018/04/12,3,0.391617436,60
S00885,G08,PL04,74,2018/04/12,1,0.233786306,62
S00886,G16,PL03,24,2018/04/12,2,0.33322562,83
S00887,G44,PL01,22,2018/04/12,3,0.416495542,88
S00888,G42,PL03,23,2018/04/12,3,0.735257042,50
S00889,G49,PL03,29,2018/04/12,2,0.483548064,60
S00890,G07,PL03,39,2018/04/12,3,0.689530506,39
S00891,G36,PL04,36,2018/04/12,3,0.711976113,55
S00892,G07,PL01,27,2018/04/12,3,0.263436165,58
S00893,G41,PL01,49,2018/04/12,1,0.534771483,58
S00894,G06,PL04,94,2018/04/12,1,0.331225446,75
S00895,G09,PL04,62,2018/04/12,3,0.351720873,61
S00896,G33,PL03,51,2018/04/12,2,0.39210118,94
S00897,G20,PL03,63,2018/04/13,3,0.267325506,76
S00898,G02,PL02,58,2018/04/13,3,0.399537298,70
S00899,G16,PL02,22,2018/04/13,3,0.592293232,42
S00900,G24,PL04,35,2018/04/13,2,0.722419367,30
S00901,G18,PL04,54,2018/04/13,3,0.724848255,42
S00902,G36,PL01,11,2018/04/13,3,0.547939841,94
S00903,G36,PL03,23,2018/04/13,1,0.63,91
S00904,G34,PL01,19,2018/04/13,2,0.626893069,99
S00905,G13,PL04,74,2018/04/13,1,0.411251221,76
S00906,G12,PL04,75,2018/04/13,2,0.302448781,84
S00907,G19,PL01,49,2018/04/14,3,0.392628677,93
S00908,G27,PL03,24,2018/04/14,1,0.622456472,100
S00909,G08,PL03,61,2018/04/14,1,0.34177762,86
S00910,G28,PL04,40,2018/04/14,2,0.48184384,40
S00911,G27,PL01,12,2018/04/14,3,0.274077209,33
S00912,G47,PL03,34,2018/04/14,3,0.486562196,46
S00913,G18,PL03,41,2018/04/14,1,0.538593522,71
S00914,G16,PL04,37,2018/04/14,2,0.453316373,36
S00915,G01,PL04,54,2018/04/14,2,0.697933766,69
S00916,G10,PL02,22,2018/04/14,3,0.663566076,49
S00917,G30,PL02,32,2018/04/14,3,0.230933707,48
S00918,G24,PL04,35,2018/04/14,1,0.474681555,71
S00919,G20,PL01,51,2018/04/14,1,0.34584197,31
S00920,G37,PL03,22,2018/04/14,1,0.273715308,70
S00921,G41,PL04,74,2018/04/14,3,0.273350018,51
S00922,G13,PL02,59,2018/04/14,3,0.648793127,93
S00923,G30,PL02,32,2018/04/15,2,0.603902977,53
S00924,G41,PL01,49,2018/04/15,1,0.51,41
S00925,G27,PL02,22,2018/04/15,2,0.351708849,41
S00926,G28,PL04,40,2018/04/15,1,0.702880723,45
S00927,G36,PL04,36,2018/04/16,1,0.236089692,35
S00928,G29,PL04,52,2018/04/16,1,0.34375128,94
S00929,G08,PL02,59,2018/04/16,2,0.418182368,71
S00930,G30,PL04,47,2018/04/16,1,0.621458969,60
S00931,G08,PL04,74,2018/04/16,2,0.349578008,38
S00932,G37,PL02,20,2018/04/16,1,0.364903497,31
